# xp yp zp Ex Ey Ez
# 1111 6
# 101 1 11 6
 0.00000000e+00  0.00000000e+00  2.64519000e-02  0.00000000e+00  0.00000000e+00 -7.77244700e+05
 1.00000000e-03  0.00000000e+00  2.64519000e-02 -1.22280400e+05  0.00000000e+00 -7.92091200e+05
 2.00000000e-03  0.00000000e+00  2.64519000e-02 -2.46882800e+05  0.00000000e+00 -8.11195700e+05
 3.00000000e-03  0.00000000e+00  2.64519000e-02 -3.70984000e+05  0.00000000e+00 -8.33078900e+05
 4.00000000e-03  0.00000000e+00  2.64519000e-02 -5.00903600e+05  0.00000000e+00 -8.74750000e+05
 5.00000000e-03  0.00000000e+00  2.64519000e-02 -6.44837500e+05  0.00000000e+00 -9.30947600e+05
 6.00000000e-03  0.00000000e+00  2.64519000e-02 -7.92972400e+05  0.00000000e+00 -1.01218700e+06
 7.00000000e-03  0.00000000e+00  2.64519000e-02 -9.55382200e+05  0.00000000e+00 -1.12131700e+06
 8.00000000e-03  0.00000000e+00  2.64519000e-02 -1.12860600e+06  0.00000000e+00 -1.27332200e+06
 9.00000000e-03  0.00000000e+00  2.64519000e-02 -1.29839200e+06  0.00000000e+00 -1.48798900e+06
 1.00000000e-02  0.00000000e+00  2.64519000e-02 -1.48592500e+06  0.00000000e+00 -1.81655700e+06
 0.00000000e+00  0.00000000e+00  2.70397000e-02  0.00000000e+00  0.00000000e+00 -6.34732400e+05
 1.00000000e-03  0.00000000e+00  2.70397000e-02 -1.29100500e+05  0.00000000e+00 -6.45106200e+05
 2.00000000e-03  0.00000000e+00  2.70397000e-02 -2.59767200e+05  0.00000000e+00 -6.60263400e+05
 3.00000000e-03  0.00000000e+00  2.70397000e-02 -3.87335300e+05  0.00000000e+00 -6.79470000e+05
 4.00000000e-03  0.00000000e+00  2.70397000e-02 -5.33614000e+05  0.00000000e+00 -7.11999800e+05
 5.00000000e-03  0.00000000e+00  2.70397000e-02 -6.82851900e+05  0.00000000e+00 -7.64397100e+05
 6.00000000e-03  0.00000000e+00  2.70397000e-02 -8.52596900e+05  0.00000000e+00 -8.33001000e+05
 7.00000000e-03  0.00000000e+00  2.70397000e-02 -1.03312300e+06  0.00000000e+00 -9.31572500e+05
 8.00000000e-03  0.00000000e+00  2.70397000e-02 -1.23674600e+06  0.00000000e+00 -1.07218100e+06
 9.00000000e-03  0.00000000e+00  2.70397000e-02 -1.47139200e+06  0.00000000e+00 -1.27343200e+06
 1.00000000e-02  0.00000000e+00  2.70397000e-02 -1.68488400e+06  0.00000000e+00 -1.60634300e+06
 0.00000000e+00  0.00000000e+00  2.76275000e-02  0.00000000e+00  0.00000000e+00 -4.79971200e+05
 1.00000000e-03  0.00000000e+00  2.76275000e-02 -1.34179500e+05  0.00000000e+00 -4.90345000e+05
 2.00000000e-03  0.00000000e+00  2.76275000e-02 -2.71133700e+05  0.00000000e+00 -5.01348700e+05
 3.00000000e-03  0.00000000e+00  2.76275000e-02 -4.08401300e+05  0.00000000e+00 -5.17101000e+05
 4.00000000e-03  0.00000000e+00  2.76275000e-02 -5.54102700e+05  0.00000000e+00 -5.44404000e+05
 5.00000000e-03  0.00000000e+00  2.76275000e-02 -7.18145400e+05  0.00000000e+00 -5.89815200e+05
 6.00000000e-03  0.00000000e+00  2.76275000e-02 -8.96777200e+05  0.00000000e+00 -6.40531200e+05
 7.00000000e-03  0.00000000e+00  2.76275000e-02 -1.10466000e+06  0.00000000e+00 -7.20951200e+05
 8.00000000e-03  0.00000000e+00  2.76275000e-02 -1.33698000e+06  0.00000000e+00 -8.36399200e+05
 9.00000000e-03  0.00000000e+00  2.76275000e-02 -1.59071400e+06  0.00000000e+00 -1.01463800e+06
 1.00000000e-02  0.00000000e+00  2.76275000e-02 -1.96571300e+06  0.00000000e+00 -1.33581400e+06
 0.00000000e+00  0.00000000e+00  2.82154000e-02  0.00000000e+00  0.00000000e+00 -3.26088500e+05
 1.00000000e-03  0.00000000e+00  2.82154000e-02 -1.38156500e+05  0.00000000e+00 -3.30977700e+05
 2.00000000e-03  0.00000000e+00  2.82154000e-02 -2.79207700e+05  0.00000000e+00 -3.39597900e+05
 3.00000000e-03  0.00000000e+00  2.82154000e-02 -4.15861100e+05  0.00000000e+00 -3.47466100e+05
 4.00000000e-03  0.00000000e+00  2.82154000e-02 -5.72028800e+05  0.00000000e+00 -3.71609500e+05
 5.00000000e-03  0.00000000e+00  2.82154000e-02 -7.42609800e+05  0.00000000e+00 -3.94319700e+05
 6.00000000e-03  0.00000000e+00  2.82154000e-02 -9.35535600e+05  0.00000000e+00 -4.39653800e+05
 7.00000000e-03  0.00000000e+00  2.82154000e-02 -1.15273600e+06  0.00000000e+00 -4.91057300e+05
 8.00000000e-03  0.00000000e+00  2.82154000e-02 -1.42606900e+06  0.00000000e+00 -5.79282000e+05
 9.00000000e-03  0.00000000e+00  2.82154000e-02 -1.74040800e+06  0.00000000e+00 -7.07652000e+05
 1.00000000e-02  0.00000000e+00  2.82154000e-02 -2.13092400e+06  0.00000000e+00 -9.62198700e+05
 0.00000000e+00  0.00000000e+00  2.88032000e-02  0.00000000e+00  0.00000000e+00 -1.62115100e+05
 1.00000000e-03  0.00000000e+00  2.88032000e-02 -1.40795200e+05  0.00000000e+00 -1.67004300e+05
 2.00000000e-03  0.00000000e+00  2.88032000e-02 -2.83953100e+05  0.00000000e+00 -1.70611000e+05
 3.00000000e-03  0.00000000e+00  2.88032000e-02 -4.22660900e+05  0.00000000e+00 -1.78007300e+05
 4.00000000e-03  0.00000000e+00  2.88032000e-02 -5.83532300e+05  0.00000000e+00 -1.83124000e+05
 5.00000000e-03  0.00000000e+00  2.88032000e-02 -7.58741300e+05  0.00000000e+00 -2.03010900e+05
 6.00000000e-03  0.00000000e+00  2.88032000e-02 -9.56472000e+05  0.00000000e+00 -2.18171600e+05
 7.00000000e-03  0.00000000e+00  2.88032000e-02 -1.18941300e+06  0.00000000e+00 -2.52376600e+05
 8.00000000e-03  0.00000000e+00  2.88032000e-02 -1.46497900e+06  0.00000000e+00 -2.93245700e+05
 9.00000000e-03  0.00000000e+00  2.88032000e-02 -1.78516600e+06  0.00000000e+00 -3.44643000e+05
 1.00000000e-02  0.00000000e+00  2.88032000e-02 -2.31743000e+06  0.00000000e+00 -5.20932400e+05
 0.00000000e+00  0.00000000e+00  2.93910000e-02  0.00000000e+00  0.00000000e+00 -3.18575800e+03
 1.00000000e-03  0.00000000e+00  2.93910000e-02 -1.41305800e+05  0.00000000e+00 -2.05726900e+03
 2.00000000e-03  0.00000000e+00  2.93910000e-02 -2.86675600e+05  0.00000000e+00 -2.89752300e+03
 3.00000000e-03  0.00000000e+00  2.93910000e-02 -4.31163000e+05  0.00000000e+00 -1.10319200e+03
 4.00000000e-03  0.00000000e+00  2.93910000e-02 -5.86477200e+05  0.00000000e+00 -2.29760100e+03
 5.00000000e-03  0.00000000e+00  2.93910000e-02 -7.64851900e+05  0.00000000e+00  3.05402100e+03
 6.00000000e-03  0.00000000e+00  2.93910000e-02 -9.64301000e+05  0.00000000e+00 -2.57854600e+03
 7.00000000e-03  0.00000000e+00  2.93910000e-02 -1.19906100e+06  0.00000000e+00  1.85018000e+03
 8.00000000e-03  0.00000000e+00  2.93910000e-02 -1.48516800e+06  0.00000000e+00  1.14133800e+03
 9.00000000e-03  0.00000000e+00  2.93910000e-02 -1.85003700e+06  0.00000000e+00 -7.36360200e+02
 1.00000000e-02  0.00000000e+00  2.93910000e-02 -2.33132500e+06  0.00000000e+00  3.43595400e+03
 0.00000000e+00  0.00000000e+00  2.99788000e-02  0.00000000e+00  0.00000000e+00  1.55824300e+05
 1.00000000e-03  0.00000000e+00  2.99788000e-02 -1.40915000e+05  0.00000000e+00  1.62901400e+05
 2.00000000e-03  0.00000000e+00  2.99788000e-02 -2.83931300e+05  0.00000000e+00  1.68146000e+05
 3.00000000e-03  0.00000000e+00  2.99788000e-02 -4.22607000e+05  0.00000000e+00  1.74178100e+05
 4.00000000e-03  0.00000000e+00  2.99788000e-02 -5.84319200e+05  0.00000000e+00  1.89286600e+05
 5.00000000e-03  0.00000000e+00  2.99788000e-02 -7.58123900e+05  0.00000000e+00  1.97789500e+05
 6.00000000e-03  0.00000000e+00  2.99788000e-02 -9.58370700e+05  0.00000000e+00  2.23595700e+05
 7.00000000e-03  0.00000000e+00  2.99788000e-02 -1.18635400e+06  0.00000000e+00  2.48363600e+05
 8.00000000e-03  0.00000000e+00  2.99788000e-02 -1.46979900e+06  0.00000000e+00  2.95181700e+05
 9.00000000e-03  0.00000000e+00  2.99788000e-02 -1.81830400e+06  0.00000000e+00  3.73823600e+05
 1.00000000e-02  0.00000000e+00  2.99788000e-02 -2.29099400e+06  0.00000000e+00  5.19458100e+05
 0.00000000e+00  0.00000000e+00  3.05666000e-02  0.00000000e+00  0.00000000e+00  3.19859800e+05
 1.00000000e-03  0.00000000e+00  3.05666000e-02 -1.38142500e+05  0.00000000e+00  3.26937000e+05
 2.00000000e-03  0.00000000e+00  3.05666000e-02 -2.79332900e+05  0.00000000e+00  3.37157900e+05
 3.00000000e-03  0.00000000e+00  3.05666000e-02 -4.20868400e+05  0.00000000e+00  3.47213500e+05
 4.00000000e-03  0.00000000e+00  3.05666000e-02 -5.71578400e+05  0.00000000e+00  3.66986600e+05
 5.00000000e-03  0.00000000e+00  3.05666000e-02 -7.44885600e+05  0.00000000e+00  4.00541000e+05
 6.00000000e-03  0.00000000e+00  3.05666000e-02 -9.32945200e+05  0.00000000e+00  4.33955100e+05
 7.00000000e-03  0.00000000e+00  3.05666000e-02 -1.15809700e+06  0.00000000e+00  4.95879100e+05
 8.00000000e-03  0.00000000e+00  3.05666000e-02 -1.41349100e+06  0.00000000e+00  5.76607100e+05
 9.00000000e-03  0.00000000e+00  3.05666000e-02 -1.72575300e+06  0.00000000e+00  6.92518300e+05
 1.00000000e-02  0.00000000e+00  3.05666000e-02 -2.13406400e+06  0.00000000e+00  9.73978800e+05
 0.00000000e+00  0.00000000e+00  3.11545000e-02  0.00000000e+00  0.00000000e+00  4.74101200e+05
 1.00000000e-03  0.00000000e+00  3.11545000e-02 -1.34272600e+05  0.00000000e+00  4.86468500e+05
 2.00000000e-03  0.00000000e+00  3.11545000e-02 -2.71072000e+05  0.00000000e+00  4.98927500e+05
 3.00000000e-03  0.00000000e+00  3.11545000e-02 -4.03222400e+05  0.00000000e+00  5.17049900e+05
 4.00000000e-03  0.00000000e+00  3.11545000e-02 -5.56649900e+05  0.00000000e+00  5.41111700e+05
 5.00000000e-03  0.00000000e+00  3.11545000e-02 -7.16613000e+05  0.00000000e+00  5.84312600e+05
 6.00000000e-03  0.00000000e+00  3.11545000e-02 -9.00895600e+05  0.00000000e+00  6.38741900e+05
 7.00000000e-03  0.00000000e+00  3.11545000e-02 -1.10000000e+06  0.00000000e+00  7.20264700e+05
 8.00000000e-03  0.00000000e+00  3.11545000e-02 -1.34710000e+06  0.00000000e+00  8.42241800e+05
 9.00000000e-03  0.00000000e+00  3.11545000e-02 -1.61199400e+06  0.00000000e+00  1.01512900e+06
 1.00000000e-02  0.00000000e+00  3.11545000e-02 -1.94142600e+06  0.00000000e+00  1.32623000e+06
 0.00000000e+00  0.00000000e+00  3.17423000e-02  0.00000000e+00  0.00000000e+00  6.28902800e+05
 1.00000000e-03  0.00000000e+00  3.17423000e-02 -1.29076000e+05  0.00000000e+00  6.41270100e+05
 2.00000000e-03  0.00000000e+00  3.17423000e-02 -2.59837100e+05  0.00000000e+00  6.57921200e+05
 3.00000000e-03  0.00000000e+00  3.17423000e-02 -3.88824400e+05  0.00000000e+00  6.76579200e+05
 4.00000000e-03  0.00000000e+00  3.17423000e-02 -5.29853500e+05  0.00000000e+00  7.14575000e+05
 5.00000000e-03  0.00000000e+00  3.17423000e-02 -6.85382300e+05  0.00000000e+00  7.61669400e+05
 6.00000000e-03  0.00000000e+00  3.17423000e-02 -8.49100300e+05  0.00000000e+00  8.33744600e+05
 7.00000000e-03  0.00000000e+00  3.17423000e-02 -1.03410400e+06  0.00000000e+00  9.32085800e+05
 8.00000000e-03  0.00000000e+00  3.17423000e-02 -1.23649400e+06  0.00000000e+00  1.07014700e+06
 9.00000000e-03  0.00000000e+00  3.17423000e-02 -1.45796400e+06  0.00000000e+00  1.27646000e+06
 1.00000000e-02  0.00000000e+00  3.17423000e-02 -1.73661700e+06  0.00000000e+00  1.63628400e+06
 0.00000000e+00  0.00000000e+00  3.23301000e-02  0.00000000e+00  0.00000000e+00  7.71972300e+05
 1.00000000e-03  0.00000000e+00  3.23301000e-02 -1.22346900e+05  0.00000000e+00  7.88526700e+05
 2.00000000e-03  0.00000000e+00  3.23301000e-02 -2.47076400e+05  0.00000000e+00  8.06908100e+05
 3.00000000e-03  0.00000000e+00  3.23301000e-02 -3.71182000e+05  0.00000000e+00  8.31185700e+05
 4.00000000e-03  0.00000000e+00  3.23301000e-02 -5.02521500e+05  0.00000000e+00  8.71974700e+05
 5.00000000e-03  0.00000000e+00  3.23301000e-02 -6.42081600e+05  0.00000000e+00  9.32239600e+05
 6.00000000e-03  0.00000000e+00  3.23301000e-02 -7.94330300e+05  0.00000000e+00  1.01029100e+06
 7.00000000e-03  0.00000000e+00  3.23301000e-02 -9.54331200e+05  0.00000000e+00  1.12073300e+06
 8.00000000e-03  0.00000000e+00  3.23301000e-02 -1.12274600e+06  0.00000000e+00  1.27476500e+06
 9.00000000e-03  0.00000000e+00  3.23301000e-02 -1.30155100e+06  0.00000000e+00  1.48738900e+06
 1.00000000e-02  0.00000000e+00  3.23301000e-02 -1.46100600e+06  0.00000000e+00  1.80166700e+06
 0.00000000e+00  0.00000000e+00  3.29179000e-02  0.00000000e+00  0.00000000e+00  9.08273600e+05
 1.00000000e-03  0.00000000e+00  3.29179000e-02 -1.15025700e+05  0.00000000e+00  9.27694100e+05
 2.00000000e-03  0.00000000e+00  3.29179000e-02 -2.30928100e+05  0.00000000e+00  9.49379600e+05
 3.00000000e-03  0.00000000e+00  3.29179000e-02 -3.45549500e+05  0.00000000e+00  9.75861400e+05
 4.00000000e-03  0.00000000e+00  3.29179000e-02 -4.67658100e+05  0.00000000e+00  1.02344300e+06
 5.00000000e-03  0.00000000e+00  3.29179000e-02 -5.97463400e+05  0.00000000e+00  1.08468100e+06
 6.00000000e-03  0.00000000e+00  3.29179000e-02 -7.30418600e+05  0.00000000e+00  1.17238100e+06
 7.00000000e-03  0.00000000e+00  3.29179000e-02 -8.69366600e+05  0.00000000e+00  1.28743600e+06
 8.00000000e-03  0.00000000e+00  3.29179000e-02 -1.01019900e+06  0.00000000e+00  1.44371200e+06
 9.00000000e-03  0.00000000e+00  3.29179000e-02 -1.13515800e+06  0.00000000e+00  1.65474100e+06
 1.00000000e-02  0.00000000e+00  3.29179000e-02 -1.24975200e+06  0.00000000e+00  1.95553800e+06
 0.00000000e+00  0.00000000e+00  3.35057000e-02  0.00000000e+00  0.00000000e+00  1.03850800e+06
 1.00000000e-03  0.00000000e+00  3.35057000e-02 -1.06529300e+05  0.00000000e+00  1.05792900e+06
 2.00000000e-03  0.00000000e+00  3.35057000e-02 -2.14021200e+05  0.00000000e+00  1.08157800e+06
 3.00000000e-03  0.00000000e+00  3.35057000e-02 -3.21584800e+05  0.00000000e+00  1.10924400e+06
 4.00000000e-03  0.00000000e+00  3.35057000e-02 -4.32451600e+05  0.00000000e+00  1.15812500e+06
 5.00000000e-03  0.00000000e+00  3.35057000e-02 -5.46603200e+05  0.00000000e+00  1.22657200e+06
 6.00000000e-03  0.00000000e+00  3.35057000e-02 -6.65010400e+05  0.00000000e+00  1.31432100e+06
 7.00000000e-03  0.00000000e+00  3.35057000e-02 -7.82121500e+05  0.00000000e+00  1.43276600e+06
 8.00000000e-03  0.00000000e+00  3.35057000e-02 -8.93387800e+05  0.00000000e+00  1.58504000e+06
 9.00000000e-03  0.00000000e+00  3.35057000e-02 -1.00187800e+06  0.00000000e+00  1.78687900e+06
 1.00000000e-02  0.00000000e+00  3.35057000e-02 -1.04706500e+06  0.00000000e+00  2.02064500e+06
 0.00000000e+00  0.00000000e+00  3.40936000e-02  0.00000000e+00  0.00000000e+00  1.15687200e+06
 1.00000000e-03  0.00000000e+00  3.40936000e-02 -9.76324200e+04  0.00000000e+00  1.17785700e+06
 2.00000000e-03  0.00000000e+00  3.40936000e-02 -1.95802600e+05  0.00000000e+00  1.20202900e+06
 3.00000000e-03  0.00000000e+00  3.40936000e-02 -2.92978200e+05  0.00000000e+00  1.23217600e+06
 4.00000000e-03  0.00000000e+00  3.40936000e-02 -3.95478600e+05  0.00000000e+00  1.28257000e+06
 5.00000000e-03  0.00000000e+00  3.40936000e-02 -4.95860800e+05  0.00000000e+00  1.35050700e+06
 6.00000000e-03  0.00000000e+00  3.40936000e-02 -5.97896900e+05  0.00000000e+00  1.44210700e+06
 7.00000000e-03  0.00000000e+00  3.40936000e-02 -6.95335000e+05  0.00000000e+00  1.55566500e+06
 8.00000000e-03  0.00000000e+00  3.40936000e-02 -7.83405500e+05  0.00000000e+00  1.70330300e+06
 9.00000000e-03  0.00000000e+00  3.40936000e-02 -8.52317700e+05  0.00000000e+00  1.88201900e+06
 1.00000000e-02  0.00000000e+00  3.40936000e-02 -8.89507400e+05  0.00000000e+00  2.09931600e+06
 0.00000000e+00  0.00000000e+00  3.46814000e-02  0.00000000e+00  0.00000000e+00  1.26619200e+06
 1.00000000e-03  0.00000000e+00  3.46814000e-02 -8.83430100e+04  0.00000000e+00  1.28717700e+06
 2.00000000e-03  0.00000000e+00  3.46814000e-02 -1.76767300e+05  0.00000000e+00  1.31221000e+06
 3.00000000e-03  0.00000000e+00  3.46814000e-02 -2.65293200e+05  0.00000000e+00  1.34212100e+06
 4.00000000e-03  0.00000000e+00  3.46814000e-02 -3.54242200e+05  0.00000000e+00  1.39324100e+06
 5.00000000e-03  0.00000000e+00  3.46814000e-02 -4.44133900e+05  0.00000000e+00  1.46252200e+06
 6.00000000e-03  0.00000000e+00  3.46814000e-02 -5.29933700e+05  0.00000000e+00  1.54971900e+06
 7.00000000e-03  0.00000000e+00  3.46814000e-02 -6.10169500e+05  0.00000000e+00  1.66209700e+06
 8.00000000e-03  0.00000000e+00  3.46814000e-02 -6.80345700e+05  0.00000000e+00  1.79683100e+06
 9.00000000e-03  0.00000000e+00  3.46814000e-02 -7.37379300e+05  0.00000000e+00  1.95735500e+06
 1.00000000e-02  0.00000000e+00  3.46814000e-02 -7.39287200e+05  0.00000000e+00  2.14932500e+06
 0.00000000e+00  0.00000000e+00  3.52692000e-02  0.00000000e+00  0.00000000e+00  1.36396800e+06
 1.00000000e-03  0.00000000e+00  3.52692000e-02 -7.87393000e+04  0.00000000e+00  1.38542100e+06
 2.00000000e-03  0.00000000e+00  3.52692000e-02 -1.57521900e+05  0.00000000e+00  1.41046100e+06
 3.00000000e-03  0.00000000e+00  3.52692000e-02 -2.36026400e+05  0.00000000e+00  1.44066300e+06
 4.00000000e-03  0.00000000e+00  3.52692000e-02 -3.14953900e+05  0.00000000e+00  1.49194200e+06
 5.00000000e-03  0.00000000e+00  3.52692000e-02 -3.90746600e+05  0.00000000e+00  1.55834600e+06
 6.00000000e-03  0.00000000e+00  3.52692000e-02 -4.64101900e+05  0.00000000e+00  1.64490000e+06
 7.00000000e-03  0.00000000e+00  3.52692000e-02 -5.29891100e+05  0.00000000e+00  1.74878200e+06
 8.00000000e-03  0.00000000e+00  3.52692000e-02 -5.83066200e+05  0.00000000e+00  1.87419600e+06
 9.00000000e-03  0.00000000e+00  3.52692000e-02 -6.18393300e+05  0.00000000e+00  2.01961500e+06
 1.00000000e-02  0.00000000e+00  3.52692000e-02 -6.27800600e+05  0.00000000e+00  2.17218600e+06
 0.00000000e+00  0.00000000e+00  3.58570000e-02  0.00000000e+00  0.00000000e+00  1.45088800e+06
 1.00000000e-03  0.00000000e+00  3.58570000e-02 -6.91288600e+04  0.00000000e+00  1.47234100e+06
 2.00000000e-03  0.00000000e+00  3.58570000e-02 -1.37928700e+05  0.00000000e+00  1.49737400e+06
 3.00000000e-03  0.00000000e+00  3.58570000e-02 -2.07393400e+05  0.00000000e+00  1.52774100e+06
 4.00000000e-03  0.00000000e+00  3.58570000e-02 -2.74025100e+05  0.00000000e+00  1.57659800e+06
 5.00000000e-03  0.00000000e+00  3.58570000e-02 -3.39648900e+05  0.00000000e+00  1.64272200e+06
 6.00000000e-03  0.00000000e+00  3.58570000e-02 -3.99661000e+05  0.00000000e+00  1.72333700e+06
 7.00000000e-03  0.00000000e+00  3.58570000e-02 -4.53207700e+05  0.00000000e+00  1.82271800e+06
 8.00000000e-03  0.00000000e+00  3.58570000e-02 -4.94373100e+05  0.00000000e+00  1.93721800e+06
 9.00000000e-03  0.00000000e+00  3.58570000e-02 -5.24958200e+05  0.00000000e+00  2.06104300e+06
 1.00000000e-02  0.00000000e+00  3.58570000e-02 -5.17901300e+05  0.00000000e+00  2.20126300e+06
 0.00000000e+00  0.00000000e+00  3.64448000e-02  0.00000000e+00  0.00000000e+00  1.52692000e+06
 1.00000000e-03  0.00000000e+00  3.64448000e-02 -5.94588300e+04  0.00000000e+00  1.54804600e+06
 2.00000000e-03  0.00000000e+00  3.64448000e-02 -1.18445500e+05  0.00000000e+00  1.57250400e+06
 3.00000000e-03  0.00000000e+00  3.64448000e-02 -1.77362100e+05  0.00000000e+00  1.60175700e+06
 4.00000000e-03  0.00000000e+00  3.64448000e-02 -2.35100300e+05  0.00000000e+00  1.65046700e+06
 5.00000000e-03  0.00000000e+00  3.64448000e-02 -2.88491200e+05  0.00000000e+00  1.71225200e+06
 6.00000000e-03  0.00000000e+00  3.64448000e-02 -3.38616900e+05  0.00000000e+00  1.79089000e+06
 7.00000000e-03  0.00000000e+00  3.64448000e-02 -3.80090900e+05  0.00000000e+00  1.88202100e+06
 8.00000000e-03  0.00000000e+00  3.64448000e-02 -4.12665100e+05  0.00000000e+00  1.98719800e+06
 9.00000000e-03  0.00000000e+00  3.64448000e-02 -4.31646500e+05  0.00000000e+00  2.10350800e+06
 1.00000000e-02  0.00000000e+00  3.64448000e-02 -4.29539800e+05  0.00000000e+00  2.21352100e+06
 0.00000000e+00  0.00000000e+00  3.70327000e-02  0.00000000e+00  0.00000000e+00  1.59224000e+06
 1.00000000e-03  0.00000000e+00  3.70327000e-02 -4.98755500e+04  0.00000000e+00  1.61255600e+06
 2.00000000e-03  0.00000000e+00  3.70327000e-02 -9.93349200e+04  0.00000000e+00  1.63651200e+06
 3.00000000e-03  0.00000000e+00  3.70327000e-02 -1.49457600e+05  0.00000000e+00  1.66511800e+06
 4.00000000e-03  0.00000000e+00  3.70327000e-02 -1.95955700e+05  0.00000000e+00  1.71270100e+06
 5.00000000e-03  0.00000000e+00  3.70327000e-02 -2.40175100e+05  0.00000000e+00  1.77185500e+06
 6.00000000e-03  0.00000000e+00  3.70327000e-02 -2.78707900e+05  0.00000000e+00  1.84422900e+06
 7.00000000e-03  0.00000000e+00  3.70327000e-02 -3.12501700e+05  0.00000000e+00  1.93112100e+06
 8.00000000e-03  0.00000000e+00  3.70327000e-02 -3.34347400e+05  0.00000000e+00  2.02711900e+06
 9.00000000e-03  0.00000000e+00  3.70327000e-02 -3.48009600e+05  0.00000000e+00  2.12981600e+06
 1.00000000e-02  0.00000000e+00  3.70327000e-02 -3.43850800e+05  0.00000000e+00  2.23228300e+06
 0.00000000e+00  0.00000000e+00  3.76205000e-02  0.00000000e+00  0.00000000e+00  1.64536900e+06
 1.00000000e-03  0.00000000e+00  3.76205000e-02 -4.05075400e+04  0.00000000e+00  1.66568500e+06
 2.00000000e-03  0.00000000e+00  3.76205000e-02 -8.04914100e+04  0.00000000e+00  1.68891800e+06
 3.00000000e-03  0.00000000e+00  3.76205000e-02 -1.20224800e+05  0.00000000e+00  1.71637900e+06
 4.00000000e-03  0.00000000e+00  3.76205000e-02 -1.58367200e+05  0.00000000e+00  1.76144700e+06
 5.00000000e-03  0.00000000e+00  3.76205000e-02 -1.92255800e+05  0.00000000e+00  1.81989200e+06
 6.00000000e-03  0.00000000e+00  3.76205000e-02 -2.23022600e+05  0.00000000e+00  1.88866300e+06
 7.00000000e-03  0.00000000e+00  3.76205000e-02 -2.46844100e+05  0.00000000e+00  1.96907400e+06
 8.00000000e-03  0.00000000e+00  3.76205000e-02 -2.64601900e+05  0.00000000e+00  2.05800900e+06
 9.00000000e-03  0.00000000e+00  3.76205000e-02 -2.73902400e+05  0.00000000e+00  2.15155900e+06
 1.00000000e-02  0.00000000e+00  3.76205000e-02 -2.69952000e+05  0.00000000e+00  2.23787700e+06
 0.00000000e+00  0.00000000e+00  3.82083000e-02  0.00000000e+00  0.00000000e+00  1.68885800e+06
 1.00000000e-03  0.00000000e+00  3.82083000e-02 -3.12949100e+04  0.00000000e+00  1.70813500e+06
 2.00000000e-03  0.00000000e+00  3.82083000e-02 -6.19977600e+04  0.00000000e+00  1.73079700e+06
 3.00000000e-03  0.00000000e+00  3.82083000e-02 -9.25507000e+04  0.00000000e+00  1.75714300e+06
 4.00000000e-03  0.00000000e+00  3.82083000e-02 -1.21240700e+05  0.00000000e+00  1.80110100e+06
 5.00000000e-03  0.00000000e+00  3.82083000e-02 -1.46812100e+05  0.00000000e+00  1.85535700e+06
 6.00000000e-03  0.00000000e+00  3.82083000e-02 -1.68205300e+05  0.00000000e+00  1.92214400e+06
 7.00000000e-03  0.00000000e+00  3.82083000e-02 -1.85690200e+05  0.00000000e+00  1.99756200e+06
 8.00000000e-03  0.00000000e+00  3.82083000e-02 -1.96915600e+05  0.00000000e+00  2.07994000e+06
 9.00000000e-03  0.00000000e+00  3.82083000e-02 -2.00886400e+05  0.00000000e+00  2.16746900e+06
 1.00000000e-02  0.00000000e+00  3.82083000e-02 -1.97785700e+05  0.00000000e+00  2.25010800e+06
 0.00000000e+00  0.00000000e+00  3.87961000e-02  0.00000000e+00  0.00000000e+00  1.72033500e+06
 1.00000000e-03  0.00000000e+00  3.87961000e-02 -2.22529400e+04  0.00000000e+00  1.73961200e+06
 2.00000000e-03  0.00000000e+00  3.87961000e-02 -4.40841400e+04  0.00000000e+00  1.76147300e+06
 3.00000000e-03  0.00000000e+00  3.87961000e-02 -6.63982000e+04  0.00000000e+00  1.78769500e+06
 4.00000000e-03  0.00000000e+00  3.87961000e-02 -8.54912600e+04  0.00000000e+00  1.82846700e+06
 5.00000000e-03  0.00000000e+00  3.87961000e-02 -1.02070500e+05  0.00000000e+00  1.88209600e+06
 6.00000000e-03  0.00000000e+00  3.87961000e-02 -1.16064300e+05  0.00000000e+00  1.94481300e+06
 7.00000000e-03  0.00000000e+00  3.87961000e-02 -1.26208400e+05  0.00000000e+00  2.01725900e+06
 8.00000000e-03  0.00000000e+00  3.87961000e-02 -1.32056000e+05  0.00000000e+00  2.09597400e+06
 9.00000000e-03  0.00000000e+00  3.87961000e-02 -1.35428600e+05  0.00000000e+00  2.17688900e+06
 1.00000000e-02  0.00000000e+00  3.87961000e-02 -1.27566800e+05  0.00000000e+00  2.25467800e+06
 0.00000000e+00  0.00000000e+00  3.93839000e-02  0.00000000e+00  0.00000000e+00  1.74273400e+06
 1.00000000e-03  0.00000000e+00  3.93839000e-02 -1.35082100e+04  0.00000000e+00  1.76090100e+06
 2.00000000e-03  0.00000000e+00  3.93839000e-02 -2.63132600e+04  0.00000000e+00  1.78216300e+06
 3.00000000e-03  0.00000000e+00  3.93839000e-02 -3.92989000e+04  0.00000000e+00  1.80651100e+06
 4.00000000e-03  0.00000000e+00  3.93839000e-02 -5.04111200e+04  0.00000000e+00  1.84715100e+06
 5.00000000e-03  0.00000000e+00  3.93839000e-02 -5.89110000e+04  0.00000000e+00  1.89750900e+06
